Date,Close,High,Low,Open,Volume
2018-02-13,164.34,164.75,161.65,161.95,32483310
2018-02-12,162.71,163.89,157.51,158.5,60774900
2018-02-09,156.41,157.89,150.24,157.07,70583530
2018-02-08,155.15,161.0,155.03,160.29,54145930
2018-02-07,159.54,163.4,159.0685,163.085,51467440
2018-02-06,163.03,163.72,154.0,154.83,68171940
2018-02-05,156.49,163.88,156.0,159.1,72215320
2018-02-02,160.5,166.8,160.1,166.0,85957050
2018-02-01,167.78,168.62,166.76,167.165,44453230
2018-01-31,167.43,168.4417,166.5,166.87,32234520
2018-01-30,166.97,167.37,164.7,165.525,45635470
2018-01-29,167.96,170.16,167.07,170.16,50565420
2018-01-26,171.51,172.0,170.06,172.0,39075250
2018-01-25,171.11,174.95,170.53,174.505,41438280
2018-01-24,174.22,177.3,173.2,177.25,51368540
2018-01-23,177.04,179.44,176.82,177.3,32395870
2018-01-22,177.0,177.78,176.6016,177.3,27052000
2018-01-19,178.46,179.58,177.41,178.61,31306390
2018-01-18,179.26,180.1,178.25,179.37,31087330
2018-01-17,179.1,179.25,175.07,176.15,34260230
2018-01-16,176.19,179.39,176.14,177.9,29512410
2018-01-12,177.09,177.36,175.65,176.18,25302200
2018-01-11,175.28,175.4886,174.49,174.59,18653380
2018-01-10,174.29,174.3,173.0,173.16,23751690
2018-01-09,174.33,175.06,173.41,174.55,21532200
2018-01-08,174.35,175.61,173.93,174.35,20523870
2018-01-05,175.0,175.37,173.05,173.44,23589930
2018-01-04,173.03,173.47,172.08,172.54,22342650
2018-01-03,172.23,174.55,171.96,172.53,29461040
2018-01-02,172.26,172.3,169.26,170.16,25400540
2017-12-29,169.23,170.59,169.22,170.52,25938760
2017-12-28,171.08,171.85,170.48,171.0,16412270
2017-12-27,170.6,170.78,169.71,170.1,21477380
2017-12-26,170.57,171.47,169.679,170.8,33113340
2017-12-22,175.01,175.424,174.5,174.68,16339690
2017-12-21,175.01,176.02,174.1,174.17,20848660
2017-12-20,174.35,175.42,173.25,174.87,23451420
2017-12-19,174.54,175.39,174.09,175.03,27393660
2017-12-18,176.42,177.2,174.86,174.88,29385650
2017-12-15,173.97,174.17,172.46,173.63,40122100
2017-12-14,172.22,173.13,171.65,172.4,20442740
2017-12-13,172.27,173.54,172.0,172.5,23402510
2017-12-12,171.7,172.39,171.461,172.15,19088170
2017-12-11,172.67,172.89,168.79,169.2,34260890
2017-12-08,169.37,171.0,168.82,170.49,23285760
2017-12-07,169.32,170.44,168.91,169.03,25656110
2017-12-06,169.01,170.2047,166.46,167.5,28397810
2017-12-05,169.64,171.52,168.4,169.06,27315530
2017-12-04,169.8,172.62,169.63,172.48,32512580
2017-12-01,171.05,171.67,168.5,169.95,39735110
2017-11-30,171.85,172.14,168.44,170.43,41484540
2017-11-29,169.48,172.92,167.16,172.63,41459120
2017-11-28,173.07,174.87,171.86,174.3,26387240
2017-11-27,174.09,175.08,173.34,175.05,20591090
2017-11-24,174.97,175.5,174.6459,175.1,14026670
2017-11-22,174.96,175.0,173.05,173.36,25558680
2017-11-21,173.14,173.7,170.78,170.78,25047130
2017-11-20,169.98,170.56,169.56,170.29,16041550
2017-11-17,170.15,171.39,169.64,171.04,21884010
2017-11-16,171.1,171.87,170.3,171.18,23598650
2017-11-15,169.08,170.3197,168.38,169.97,28998220
2017-11-14,171.34,173.48,171.18,173.04,24683350
2017-11-13,173.97,174.5,173.4,173.5,16956290
2017-11-10,174.67,175.38,174.27,175.11,25129510
2017-11-09,175.88,176.095,173.14,175.11,29422610
2017-11-08,176.24,176.24,174.33,174.66,24358920
2017-11-07,174.81,175.25,173.6,173.91,24332120
2017-11-06,174.25,174.99,171.72,172.365,34770480
2017-11-03,172.5,174.26,171.12,174.0,59332210
2017-11-02,168.11,168.5,165.28,167.64,39668100
2017-11-01,166.89,169.94,165.61,169.87,33482970
2017-10-31,169.04,169.6499,166.94,167.9,35779520
2017-10-30,166.72,168.07,163.72,163.89,44651420
2017-10-27,163.05,163.6,158.7,159.29,44387770
2017-10-26,157.41,157.8295,156.78,157.23,16916650
2017-10-25,156.41,157.55,155.27,156.91,21175670
2017-10-24,157.1,157.42,156.2,156.29,17633730
2017-10-23,156.17,157.69,155.5,156.89,21888930
2017-10-20,156.25,157.75,155.96,156.61,23907540
2017-10-19,155.98,157.08,155.02,156.75,42357420
2017-10-18,159.76,160.71,159.6,160.42,16252850
2017-10-17,160.47,160.87,159.23,159.78,18969700
2017-10-16,159.88,160.0,157.65,157.9,24093300
2017-10-13,156.99,157.28,156.41,156.73,16367780
2017-10-12,156.0,157.37,155.7299,156.35,16380570
2017-10-11,156.55,156.98,155.75,155.97,16861450
2017-10-10,155.9,158.0,155.1,156.055,15603520
2017-10-09,155.84,156.73,155.485,155.81,16243080
2017-10-06,155.3,155.49,154.56,154.97,17223790
2017-10-05,155.39,155.44,154.05,154.18,21215870
2017-10-04,153.48,153.86,152.46,153.63,20088940
2017-10-03,154.48,155.09,153.91,154.01,16216800
2017-10-02,153.81,154.45,152.72,154.26,18631540
2017-09-29,154.12,154.13,152.0,153.21,26204670
2017-09-28,153.28,154.28,152.7,153.89,21983410
2017-09-27,154.23,154.7189,153.54,153.8,25402270
2017-09-26,153.14,153.92,151.69,151.78,35907770
2017-09-25,150.55,151.83,149.16,149.99,44366140
2017-09-22,151.89,152.27,150.56,152.02,46575410
2017-09-21,153.39,155.8,152.75,155.8,37350060
2017-09-20,156.07,158.26,153.83,157.9,52126240
2017-09-19,158.73,159.77,158.44,159.51,20565620
2017-09-18,158.67,160.5,157.995,160.11,28157630
2017-09-15,159.88,160.97,158.0,158.47,48846060
2017-09-14,158.28,159.4,158.09,158.99,23637310
2017-09-13,159.65,159.96,157.91,159.87,44866280
2017-09-12,160.86,163.96,158.77,162.61,71574560
2017-09-11,161.5,162.05,159.89,160.5,31506890
2017-09-08,158.63,161.15,158.53,160.86,28411740
2017-09-07,161.26,162.24,160.36,162.09,21905160
2017-09-06,161.91,162.99,160.52,162.71,21610300
2017-09-05,162.08,164.25,160.56,163.75,29491910
2017-09-01,164.05,164.94,163.63,164.8,16564340
2017-08-31,164.0,164.52,163.48,163.64,26729940
2017-08-30,163.35,163.89,162.61,163.8,27215770
2017-08-29,162.91,163.12,160.0,160.1,29451050
2017-08-28,161.47,162.0,159.93,160.14,25649890
2017-08-25,159.86,160.56,159.27,159.65,25184600
2017-08-24,159.27,160.74,158.55,160.43,19782170
2017-08-23,159.98,160.47,158.88,159.07,19376940
2017-08-22,159.78,160.0,158.02,158.23,21564890
2017-08-21,157.21,157.89,155.1101,157.5,26330070
2017-08-18,157.5,159.5,156.72,157.86,27391950
2017-08-17,157.86,160.71,157.84,160.52,27377960
2017-08-16,160.95,162.51,160.15,161.94,27607370
2017-08-15,161.6,162.195,160.14,160.66,29377630
2017-08-14,159.85,160.21,158.75,159.32,22074760
2017-08-11,157.48,158.5728,156.07,156.6,26208970
2017-08-10,155.32,160.0,154.63,159.9,39636190
2017-08-09,161.06,161.27,159.11,159.26,26060430
2017-08-08,160.08,161.83,158.27,158.6,36127490
2017-08-07,158.81,158.92,156.6701,157.06,21827400
2017-08-04,156.39,157.4,155.69,156.07,20514810
2017-08-03,155.57,157.21,155.02,157.05,26604140
2017-08-02,157.14,159.75,156.16,159.28,69726440
2017-08-01,150.05,150.22,148.41,149.1,33669020
2017-07-31,148.73,150.33,148.13,149.9,19690420
2017-07-28,149.5,150.23,149.19,149.89,17192770
2017-07-27,150.56,153.99,147.3,153.75,32429770
2017-07-26,153.46,153.93,153.06,153.35,15649120
2017-07-25,152.74,153.84,151.8,151.8,18798250
2017-07-24,152.09,152.44,149.9,150.58,21466370
2017-07-21,150.27,150.44,148.88,149.99,25111310
2017-07-20,150.34,151.74,150.19,151.5,17170490
2017-07-19,151.02,151.42,149.95,150.48,20859830
2017-07-18,150.08,150.13,148.67,149.2,17837130
2017-07-17,149.56,150.9,148.57,148.82,23765710
2017-07-14,149.04,149.33,147.33,147.97,20117070
2017-07-13,147.77,148.49,145.44,145.5,25080500
2017-07-12,145.74,146.18,144.82,145.87,24833800
2017-07-11,145.53,145.85,144.38,144.73,18647220
2017-07-10,145.06,145.95,143.37,144.11,21080580
2017-07-07,144.18,144.75,142.9,142.9,18527000
2017-07-06,142.73,143.5,142.41,143.02,24110330
2017-07-05,144.09,144.79,142.7237,143.69,21550270
2017-07-03,143.5,145.3001,143.1,144.88,14277850
2017-06-30,144.02,144.96,143.78,144.45,22986960
2017-06-29,143.68,145.13,142.28,144.71,31450520
2017-06-28,145.83,146.11,143.1601,144.49,22052920
2017-06-27,143.73,146.16,143.62,145.01,24725210
2017-06-26,145.82,148.28,145.38,147.17,25674500
2017-06-23,146.28,147.16,145.11,145.13,35421310
2017-06-22,145.63,146.7,145.1199,145.77,19082170
2017-06-21,145.87,146.0693,144.61,145.52,21247590
2017-06-20,145.01,146.87,144.94,146.87,24877950
2017-06-19,146.34,146.74,143.66,143.66,32203640
2017-06-16,142.27,144.5,142.2,143.78,50264540
2017-06-15,144.29,144.4798,142.21,143.32,31642900
2017-06-14,145.16,147.5,143.84,147.5,31454590
2017-06-13,146.59,147.45,145.15,147.16,34089190
2017-06-12,145.42,146.09,142.51,145.74,72187710
2017-06-09,148.98,155.19,146.02,155.19,64782910
2017-06-08,154.99,155.54,154.4,155.25,21144040
2017-06-07,155.37,155.98,154.48,155.02,21017560
2017-06-06,154.45,155.81,153.78,153.9,26591850
2017-06-05,153.93,154.45,153.46,154.34,25277680
2017-06-02,155.45,155.45,152.89,153.58,27715140
2017-06-01,153.18,153.33,152.22,153.17,16383610
2017-05-31,152.76,154.17,152.38,153.97,24452750
2017-05-30,153.67,154.43,153.33,153.42,20118620
2017-05-26,153.61,154.24,153.31,154.0,21895020
2017-05-25,153.87,154.35,153.03,153.73,19217810
2017-05-24,153.34,154.17,152.67,153.84,19201820
2017-05-23,153.8,154.9,153.31,154.9,19906170
2017-05-22,153.99,154.58,152.91,154.0,22930630
2017-05-19,153.06,153.98,152.63,153.38,26892850
2017-05-18,152.54,153.34,151.13,151.27,33520150
2017-05-17,150.25,154.57,149.71,153.6,50674280
2017-05-16,155.47,156.06,154.72,155.94,19994270
2017-05-15,155.7,156.65,155.05,156.01,25912270
2017-05-12,156.1,156.42,154.67,154.7,32493770
2017-05-11,153.95,154.07,152.31,152.45,27236290
2017-05-10,153.26,153.94,152.11,153.63,25779060
2017-05-09,153.99,154.88,153.45,153.87,38907940
2017-05-08,153.01,153.7,149.03,149.03,48670440
2017-05-05,148.96,148.98,146.76,146.76,27254850
2017-05-04,146.53,147.14,145.81,146.52,23345970
2017-05-03,147.06,147.49,144.27,145.59,45579740
2017-05-02,147.51,148.09,146.84,147.54,44182930
2017-05-01,146.58,147.2,144.96,145.1,33498270
2017-04-28,143.65,144.3,143.27,144.09,20783460
2017-04-27,143.79,144.16,143.31,143.923,14198660
2017-04-26,143.68,144.6,143.3762,144.47,19998050
2017-04-25,144.53,144.9,143.87,143.91,18325720
2017-04-24,143.64,143.95,143.18,143.5,17117710
2017-04-21,142.27,142.68,141.85,142.44,17290900
2017-04-20,142.44,142.92,141.16,141.22,23294040
2017-04-19,140.68,142.0,140.45,141.88,17302160
2017-04-18,141.2,142.04,141.11,141.41,14676420
2017-04-17,141.83,141.88,140.87,141.48,16529130
2017-04-13,141.05,142.38,141.05,141.91,17775510
2017-04-12,141.8,142.15,141.01,141.6,20320420
2017-04-11,141.63,143.35,140.06,142.94,30341520
2017-04-10,143.17,143.8792,142.9,143.6,18904680
2017-04-07,143.34,144.18,143.27,143.73,16658660
2017-04-06,143.66,144.52,143.45,144.29,21131040
2017-04-05,144.02,145.46,143.81,144.22,27649500
2017-04-04,144.77,144.89,143.17,143.25,19865300
2017-04-03,143.7,144.12,143.05,143.71,19970040
2017-03-31,143.66,144.27,143.01,143.72,19576480
2017-03-30,143.93,144.5,143.5,144.19,21189000
2017-03-29,144.12,144.49,143.19,143.68,29174040
2017-03-28,143.8,144.04,140.62,140.91,33348400
2017-03-27,140.88,141.22,138.62,139.39,23531670
2017-03-24,140.64,141.74,140.35,141.5,22355140
2017-03-23,140.92,141.5844,140.61,141.26,20299310
2017-03-22,141.42,141.6,139.76,139.845,25804820
2017-03-21,139.84,142.8,139.73,142.11,39461130
2017-03-20,141.46,141.5,140.23,140.4,21258100
2017-03-17,139.99,141.0,139.89,141.0,43700570
2017-03-16,140.69,141.02,140.26,140.72,19173780
2017-03-15,140.46,140.7501,139.025,139.41,25676720
2017-03-14,138.99,139.65,138.84,139.3,15281850
2017-03-13,139.2,139.43,138.82,138.85,17048800
2017-03-10,139.14,139.3571,138.64,139.25,19578920
2017-03-09,138.68,138.79,137.05,138.74,22117750
2017-03-08,139.0,139.8,138.82,138.95,18695500
2017-03-07,139.52,139.98,138.79,139.06,17439210
2017-03-06,139.34,139.77,138.5959,139.365,21229890
2017-03-03,139.78,139.83,138.59,138.78,21555370
2017-03-02,138.96,140.2786,138.76,140.0,26170690
2017-03-01,139.79,140.15,137.595,137.89,36362440
2017-02-28,136.99,137.435,136.7,137.08,23446340
2017-02-27,136.93,137.435,136.28,137.14,20222210
2017-02-24,136.66,136.66,135.28,135.91,21754600
2017-02-23,136.53,137.48,136.3,137.38,20762360
2017-02-22,137.11,137.12,136.11,136.43,20769030
2017-02-21,136.7,136.75,135.98,136.23,24487200
2017-02-17,135.72,135.83,135.1,135.1,22163280
2017-02-16,135.345,135.9,134.8398,135.67,22539860
2017-02-15,135.51,136.27,134.62,135.52,35578640
2017-02-14,135.02,135.09,133.25,133.47,33054500
2017-02-13,133.29,133.82,132.75,133.08,22989980
2017-02-10,132.12,132.94,132.05,132.46,20046250
2017-02-09,132.42,132.445,131.12,131.65,28321440
2017-02-08,132.04,132.22,131.22,131.35,22941650
2017-02-07,131.53,132.09,130.45,130.54,38158410
2017-02-06,130.29,130.5,128.9,129.13,26784530
2017-02-03,129.08,129.19,128.16,128.31,24460160
2017-02-02,128.53,129.39,127.78,127.975,33671250
2017-02-01,128.75,130.49,127.01,127.03,111837300
2017-01-31,121.35,121.39,120.62,121.15,47767760
2017-01-30,121.63,121.63,120.66,120.93,30327110
2017-01-27,121.95,122.35,121.6,122.14,20495340
2017-01-26,121.94,122.44,121.6,121.67,26320740
2017-01-25,121.88,122.1,120.28,120.42,32417410
2017-01-24,119.97,120.1,119.5,119.55,23191150
2017-01-23,120.08,120.81,119.77,120.0,21982000
2017-01-20,120.0,120.45,119.7346,120.45,29922650
2017-01-19,119.78,120.09,119.37,119.4,25554290
2017-01-18,119.99,120.5,119.71,120.0,23687350
2017-01-17,120.0,120.24,118.22,118.34,34412090
2017-01-13,119.04,119.62,118.81,119.11,26083030
2017-01-12,119.25,119.3,118.21,118.895,27057550
2017-01-11,119.75,119.93,118.6,118.74,27453130
2017-01-10,119.11,119.38,118.3,118.77,24432660
2017-01-09,118.99,119.43,117.94,117.95,33420290
2017-01-06,117.91,118.16,116.47,116.78,31714820
2017-01-05,116.61,116.8642,115.81,115.92,22115100
2017-01-04,116.02,116.51,115.75,115.85,21081620
2017-01-03,116.15,116.33,114.76,115.8,28769220
2016-12-30,115.82,117.2,115.43,116.65,30555900
2016-12-29,116.73,117.1095,116.4,116.45,14979680
2016-12-28,116.76,118.0166,116.2,117.52,20686510
2016-12-27,117.26,117.8,116.49,116.52,18131970
2016-12-23,116.52,116.52,115.59,115.59,14244050
2016-12-22,116.29,116.51,115.64,116.35,26043820
2016-12-21,117.06,117.4,116.78,116.8,23724430
2016-12-20,116.95,117.5,116.68,116.74,21337310
2016-12-19,116.64,117.38,115.75,115.8,27756760
2016-12-16,115.97,116.5,115.645,116.47,44284660
2016-12-15,115.82,116.73,115.23,115.38,46286150
2016-12-14,115.19,116.2,114.98,115.04,33962370
2016-12-13,115.19,115.92,113.75,113.84,43293350
2016-12-12,113.3,115.0,112.49,113.29,26176690
2016-12-09,113.95,114.7,112.31,112.31,34324350
2016-12-08,112.12,112.43,110.6,110.86,27049830
2016-12-07,111.03,111.19,109.16,109.26,29976030
2016-12-06,109.95,110.36,109.19,109.5,26160560
2016-12-05,109.11,110.03,108.25,110.0,34113880
2016-12-02,109.9,110.09,108.85,109.17,26481320
2016-12-01,109.49,110.94,109.03,110.365,37034520
2016-11-30,110.52,112.2,110.27,111.6,36151450
2016-11-29,111.46,112.03,110.07,110.78,28507780
2016-11-28,111.57,112.465,111.39,111.43,27054320
2016-11-25,111.79,111.87,110.95,111.13,11475920
2016-11-23,111.23,111.51,110.33,111.36,27420550
2016-11-22,111.8,112.42,111.4,111.95,25931710
2016-11-21,111.73,111.99,110.01,110.12,29164190
2016-11-18,110.06,110.54,109.66,109.72,28310840
2016-11-17,109.95,110.35,108.83,109.81,27623150
2016-11-16,109.99,110.23,106.6,106.7,58724080
2016-11-15,107.11,107.68,106.1593,106.57,32230590
2016-11-14,105.71,107.809,104.08,107.71,50901380
2016-11-11,108.43,108.87,106.55,107.12,34117030
2016-11-10,107.79,111.09,105.83,111.09,57097740
2016-11-09,110.88,111.32,108.05,109.88,59118740
2016-11-08,111.06,111.72,109.7,110.31,24129630
2016-11-07,110.41,110.51,109.46,110.08,32361930
2016-11-04,108.84,110.25,108.11,108.53,30790930
2016-11-03,109.83,111.46,109.55,110.98,26538700
2016-11-02,111.59,112.35,111.23,111.4,28174980
2016-11-01,111.49,113.77,110.53,113.46,43403760
2016-10-31,113.54,114.23,113.2,113.65,26378910
2016-10-28,113.72,115.21,113.45,113.87,36792100
2016-10-27,114.48,115.86,114.1,115.39,31396130
2016-10-26,115.59,115.7,113.31,114.31,66028640
2016-10-25,118.25,118.36,117.31,117.95,46820600
2016-10-24,117.65,117.74,117.0,117.1,23492650
2016-10-21,116.6,116.91,116.28,116.81,22527690
2016-10-20,117.06,117.38,116.33,116.86,24100150
2016-10-19,117.12,117.76,113.8,117.25,19977160
2016-10-18,117.47,118.21,117.45,118.18,24308210
2016-10-17,117.55,117.84,116.78,117.33,23583810
2016-10-14,117.63,118.17,117.13,117.88,35626020
2016-10-13,116.98,117.44,115.72,116.79,35041820
2016-10-12,117.34,117.98,116.75,117.35,37512930
2016-10-11,116.3,118.69,116.2,117.7,63963010
2016-10-10,116.05,116.75,114.72,115.02,36087910
2016-10-07,114.06,114.56,113.51,114.31,24336440
2016-10-06,113.89,114.34,113.13,113.7,28508710
2016-10-05,113.05,113.66,112.69,113.4,21400410
2016-10-04,113.0,114.31,112.63,113.06,29707270
2016-10-03,112.52,113.05,112.28,112.71,21634520
2016-09-30,113.05,113.37,111.8,112.46,36340670
2016-09-29,112.18,113.8,111.8,113.16,35850010
2016-09-28,113.95,114.64,113.43,113.69,29608390
2016-09-27,113.09,113.18,112.34,113.0,24587490
2016-09-26,112.88,113.39,111.55,111.64,29800240
2016-09-23,112.71,114.79,111.55,114.42,52411070
2016-09-22,114.62,114.94,114.0,114.35,31048170
2016-09-21,113.55,113.989,112.441,113.85,35951900
2016-09-20,113.57,114.12,112.51,113.05,34494150
2016-09-19,113.58,116.18,113.25,115.19,46937190
2016-09-16,114.92,116.13,114.04,115.12,79763890
2016-09-15,115.57,115.73,113.49,113.86,90398170
2016-09-14,111.77,113.03,108.6,108.73,111186900
2016-09-13,107.95,108.79,107.24,107.51,62080160
2016-09-12,105.44,105.72,102.53,102.65,45114590
2016-09-09,103.13,105.72,103.13,104.64,46461610
2016-09-08,105.52,107.27,105.24,107.25,52955310
2016-09-07,108.36,108.76,107.07,107.83,42250480
2016-09-06,107.7,108.3,107.51,107.9,26645130
2016-09-02,107.73,108.0,106.82,107.7,26393770
2016-09-01,106.73,106.8,105.62,106.14,26675250
2016-08-31,106.1,106.5699,105.64,105.66,31639010
2016-08-30,106.0,106.5,105.5,105.8,24817940
2016-08-29,106.82,107.44,106.29,106.62,24900130
2016-08-26,106.94,107.95,106.31,107.41,27744300
2016-08-25,107.57,107.88,106.68,107.39,25001730
2016-08-24,108.03,108.75,107.68,108.565,23606240
2016-08-23,108.85,109.32,108.53,108.59,21236850
2016-08-22,108.51,109.1,107.85,108.86,25784420
2016-08-19,109.36,109.69,108.36,108.77,25108890
2016-08-18,109.08,109.6,109.02,109.23,21918340
2016-08-17,109.22,109.37,108.34,109.1,25328680
2016-08-16,109.38,110.23,109.21,109.63,33754680
2016-08-15,109.48,109.54,108.08,108.14,25704330
2016-08-12,108.18,108.44,107.78,107.78,18648700
2016-08-11,107.93,108.93,107.85,108.52,27460070
2016-08-10,108.0,108.9,107.76,108.71,23839880
2016-08-09,108.81,108.94,108.01,108.23,26296260
2016-08-08,108.37,108.37,107.16,107.52,28010430
2016-08-05,107.48,107.65,106.18,106.27,39546610
2016-08-04,105.87,106.0,105.28,105.58,26781730
2016-08-03,105.79,105.84,104.77,104.81,30148360
2016-08-02,104.48,106.07,104.0,106.05,33770220
2016-08-01,106.05,106.15,104.41,104.41,38018910
2016-07-29,104.21,104.55,103.68,104.19,27697970
2016-07-28,104.34,104.45,102.82,102.83,38771840
2016-07-27,102.95,104.35,102.75,104.265,92143920
2016-07-26,96.67,97.97,96.42,96.82,53454620
2016-07-25,97.34,98.84,96.92,98.25,40290580
2016-07-22,98.66,99.3,98.31,99.26,28218240
2016-07-21,99.43,101.0,99.13,99.83,32690080
2016-07-20,99.96,100.46,99.735,100.0,26219110
2016-07-19,99.87,100.0,99.34,99.56,23766360
2016-07-18,99.83,100.13,98.6,98.7,36464530
2016-07-15,98.78,99.3,98.5,98.92,30031410
2016-07-14,98.79,98.99,97.32,97.39,38885980
2016-07-13,96.87,97.67,96.84,97.41,25879680
2016-07-12,97.42,97.7,97.12,97.17,24129530
2016-07-11,96.98,97.65,96.73,96.75,23317990
2016-07-08,96.68,96.89,96.05,96.49,28877500
2016-07-07,95.94,96.5,95.62,95.7,24460850
2016-07-06,95.53,95.66,94.37,94.6,30877540
2016-07-05,94.99,95.4,94.46,95.39,27553750
2016-07-01,95.89,96.465,95.33,95.49,25982080
2016-06-30,95.6,95.77,94.3,94.44,35783320
2016-06-29,94.4,94.55,93.63,93.97,36505420
2016-06-28,93.59,93.66,92.14,92.9,40387960
2016-06-27,92.04,93.05,91.5,93.0,45595680
2016-06-24,93.4,94.655,92.65,92.91,75219710
2016-06-23,96.1,96.29,95.25,95.94,32042290
2016-06-22,95.55,96.89,95.35,96.25,29124140
2016-06-21,95.91,96.35,94.676,94.94,35407050
2016-06-20,95.1,96.57,95.03,96.0,34355970
2016-06-17,95.33,96.65,95.3,96.62,60793260
2016-06-16,97.55,97.75,96.07,96.45,31251870
2016-06-15,97.14,98.41,97.03,97.82,29373050
2016-06-14,97.46,98.475,96.75,97.32,31890740
2016-06-13,97.34,99.12,97.1,98.69,37708360
2016-06-10,98.83,99.3457,98.48,98.53,31672220
2016-06-09,99.65,99.99,98.46,98.5,26575570
2016-06-08,98.94,99.56,98.68,99.02,20839950
2016-06-07,99.03,99.87,98.96,99.25,22378380
2016-06-06,98.63,101.89,97.55,97.99,23265200
2016-06-03,97.92,98.27,97.45,97.79,28487570
2016-06-02,97.72,97.84,96.63,97.6,40170200
2016-06-01,98.46,99.54,98.33,99.02,29139100
2016-05-31,99.86,100.4,98.82,99.6,42268040
2016-05-27,100.35,100.47,99.245,99.44,36299460
2016-05-26,100.41,100.73,98.64,99.68,56293490
2016-05-25,99.62,99.74,98.11,98.67,38258300
2016-05-24,97.9,98.09,96.84,97.22,35074380
2016-05-23,96.43,97.19,95.67,95.87,37977020
2016-05-20,95.22,95.43,94.52,94.64,31834020
2016-05-19,94.2,94.64,93.57,94.64,30417880
2016-05-18,94.56,95.21,93.89,94.16,42009830
2016-05-17,93.49,94.7,93.01,94.55,46858910
2016-05-16,93.88,94.39,91.65,92.39,61192340
2016-05-13,90.52,91.67,90.0,90.0,44223040
2016-05-12,90.34,92.78,89.47,92.72,76183460
2016-05-11,92.51,93.57,92.46,93.48,28641180
2016-05-10,93.42,93.57,92.11,93.33,33653020
2016-05-09,92.79,93.77,92.59,93.0,32895650
2016-05-06,92.72,93.45,91.85,93.37,43665160
2016-05-05,93.24,94.07,92.68,94.0,35850220
2016-05-04,94.19,95.9,93.82,95.2,40984160
2016-05-03,95.18,95.74,93.68,94.2,56770080
2016-05-02,93.64,94.08,92.4,93.965,47844490
2016-04-29,93.74,94.72,92.51,93.99,68388840
2016-04-28,94.83,97.88,94.25,97.61,82107120
2016-04-27,97.82,98.71,95.68,96.0,114436300
2016-04-26,104.35,105.3,103.91,103.91,52979780
2016-04-25,105.08,105.65,104.51,105.0,27997990
2016-04-22,105.68,106.48,104.62,105.01,33655810
2016-04-21,105.97,106.93,105.52,106.93,31416910
2016-04-20,107.13,108.09,106.06,106.64,30576980
2016-04-19,106.91,108.0,106.23,107.88,32340620
2016-04-18,107.48,108.95,106.94,108.89,60784920
2016-04-15,109.85,112.3,109.73,112.11,46873670
2016-04-14,112.1,112.39,111.33,111.62,25364920
2016-04-13,112.04,112.34,110.8,110.8,32771760
2016-04-12,110.44,110.5,108.66,109.34,27150570
2016-04-11,109.02,110.61,108.83,108.97,29357940
2016-04-08,108.66,109.77,108.17,108.91,23553790
2016-04-07,108.54,110.42,108.121,109.95,31735810
2016-04-06,110.96,110.98,109.2,110.23,26178840
2016-04-05,109.81,110.73,109.42,109.51,26560420
2016-04-04,111.12,112.19,110.27,110.42,37322930
2016-04-01,109.99,110.0,108.2,108.78,25820460
2016-03-31,108.99,109.9,108.88,109.72,25763840
2016-03-30,109.56,110.42,108.6,108.65,45547590
2016-03-29,107.68,107.79,104.88,104.89,31154910
2016-03-28,105.19,106.19,105.06,106.0,19354440
2016-03-24,105.67,106.25,104.89,105.47,25568350
2016-03-23,106.13,107.07,105.9,106.48,25686350
2016-03-22,106.72,107.29,105.21,105.25,32345430
2016-03-21,105.91,107.65,105.1401,105.93,35454230
2016-03-18,105.92,106.5,105.19,106.34,43607120
2016-03-17,105.8,106.47,104.96,105.52,34394830
2016-03-16,105.97,106.31,104.59,104.61,38236730
2016-03-15,104.58,105.18,103.85,103.96,40026250
2016-03-14,102.52,102.91,101.78,101.91,25058280
2016-03-11,102.26,102.28,101.5,102.24,27368840
2016-03-10,101.17,102.24,100.15,101.41,33490630
2016-03-09,101.12,101.58,100.27,101.31,27148530
2016-03-08,101.03,101.76,100.4,100.78,31538710
2016-03-07,101.87,102.83,100.96,102.39,35890740
2016-03-04,103.01,103.75,101.37,102.37,46026600
2016-03-03,101.5,101.7099,100.45,100.58,36884490
2016-03-02,100.75,100.89,99.64,100.51,33136130
2016-03-01,100.53,100.77,97.42,97.65,50303500
2016-02-29,96.69,98.23,96.65,96.86,35131460
2016-02-26,96.91,98.0237,96.58,97.2,28949760
2016-02-25,96.76,96.76,95.25,96.05,27526040
2016-02-24,96.1,96.38,93.32,93.98,36192150
2016-02-23,94.69,96.5,94.55,96.4,31851180
2016-02-22,96.88,96.9,95.92,96.31,34240470
2016-02-19,96.04,96.7599,95.8,96.0,35290570
2016-02-18,96.26,98.89,96.091,98.84,38866100
2016-02-17,98.12,98.21,96.15,96.67,44811800
2016-02-16,96.64,96.85,94.61,95.02,48032600
2016-02-12,93.99,94.5,93.01,94.19,40323020
2016-02-11,93.7,94.72,92.59,93.79,49979700
2016-02-10,94.27,96.35,94.1,95.92,42288790
2016-02-09,94.99,95.94,93.93,94.29,44282560
2016-02-08,95.01,95.7,93.04,93.13,53920550
2016-02-05,94.02,96.92,93.69,96.52,46315620
2016-02-04,96.6,97.33,95.19,95.86,46418230
2016-02-03,96.35,96.84,94.08,95.0,45870130
2016-02-02,94.48,96.04,94.28,95.42,37190500
2016-02-01,96.43,96.71,95.4,96.47,40814360
2016-01-29,97.34,97.34,94.35,94.79,64332440
2016-01-28,94.09,94.52,92.39,93.79,55622370
